"Sector","Year","DemandTWh","Zone","Scenario"
"Commercial",2044,69.5639114379883,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2044,59.6153717041016,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2044,0.0691840499639511,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2045,55.5185470581055,"Southwest Power Pool / South","Counterfactual Baseline case"
"Commercial",2045,70.6381683349609,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2045,60.1940040588379,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2045,0.0706557035446167,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2046,56.048900604248,"Southwest Power Pool / South","Counterfactual Baseline case"
"Commercial",2046,71.6482772827148,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2046,60.7585029602051,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2046,0.0721477195620537,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2047,56.5050773620605,"Southwest Power Pool / South","Counterfactual Baseline case"
"Commercial",2047,72.5857315063477,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2047,61.4596519470215,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2047,0.0736047402024269,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2048,56.9678840637207,"Southwest Power Pool / South","Counterfactual Baseline case"
"Commercial",2048,73.4829330444336,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2048,61.979320526123,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2048,0.0750560611486435,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2049,57.4297828674316,"Southwest Power Pool / South","Counterfactual Baseline case"
"Commercial",2049,74.3314819335938,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2049,62.5866355895996,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2049,0.0764361843466759,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2050,57.8776321411133,"Southwest Power Pool / South","Counterfactual Baseline case"
"Commercial",2050,75.1599426269531,"Southwest Power Pool / South","Counterfactual Baseline case"
"Industrial",2050,63.0544013977051,"Southwest Power Pool / South","Counterfactual Baseline case"
"Transportation",2050,0.0778588578104973,"Southwest Power Pool / South","Counterfactual Baseline case"
"Residential",2025,25.6608219146729,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2025,30.0081253051758,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2025,17.7113342285156,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2025,0.017955731600523,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2026,25.9845867156982,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2026,30.5928382873535,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2026,18.1634330749512,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2026,0.0186309069395065,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2027,24.9341430664062,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2027,30.7414360046387,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2027,17.4323749542236,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2027,0.0191945713013411,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2028,25.1928062438965,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2028,30.9034023284912,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2028,17.2637634277344,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2028,0.0196937955915928,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2029,25.4182510375977,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2029,31.0497455596924,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2029,17.110746383667,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2029,0.0201743524521589,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2030,25.6035747528076,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2030,31.2083969116211,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2030,17.0818977355957,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2030,0.0206291824579239,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2031,25.7605228424072,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2031,31.4671421051025,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2031,17.0816249847412,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2031,0.0209819488227367,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2032,25.8943595886231,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2032,31.8139762878418,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2032,17.1072444915771,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2032,0.0213061831891537,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2033,26.0548419952393,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2033,32.1898307800293,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2033,17.1652545928955,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2033,0.0215978175401688,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2034,26.3270893096924,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2034,32.7251434326172,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2034,17.3306503295898,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2034,0.0223967097699642,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2035,26.6727733612061,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2035,33.3201866149902,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2035,17.5143795013428,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2035,0.0230195000767708,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2036,27.0466403961182,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2036,33.9306907653809,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2036,17.7452640533447,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2036,0.0236418228596449,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2037,27.4150142669678,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2037,34.5060539245605,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2037,18.0283050537109,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2037,0.0241178404539823,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2038,27.7782611846924,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2038,35.0344886779785,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2038,18.2362155914307,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2038,0.0245731882750988,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2039,28.0894927978516,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2039,35.4828453063965,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2039,18.4960403442383,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2039,0.0249542277306318,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2040,28.3536357879639,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2040,35.8835830688477,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2040,18.6777896881104,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2040,0.0254224613308907,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2041,28.6444473266602,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2041,36.3038864135742,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2041,18.8088684082031,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2041,0.025833485648036,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2042,28.9503040313721,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2042,36.6881370544434,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2042,18.9020442962646,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2042,0.0262898094952107,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2043,29.2631225585938,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2043,37.0402641296387,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2043,18.9534931182861,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2043,0.026616582646966,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2044,29.5502948760986,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2044,37.3432998657227,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2044,18.9581565856934,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2044,0.0270081255584955,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2045,29.8153438568115,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2045,37.6113739013672,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2045,19.0201530456543,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2045,0.0273724962025881,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2046,30.083215713501,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2046,37.8413047790527,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2046,19.119722366333,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2046,0.0277051273733377,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2047,30.3396873474121,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2047,38.0295486450195,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2047,19.2085514068604,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2047,0.0280214827507734,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Residential",2048,30.5963668823242,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Commercial",2048,38.1791839599609,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Industrial",2048,19.2903366088867,"Southwest Power Pool / Central","Counterfactual Baseline case"
"Transportation",2048,0.0283258128911257,"Southwest Power Pool / Central","Counterfactual Baseline case"
