region,year,avg_added_mw,flat_true_peak_added_mw,flat_false_peak_added_mw,peak_diff_mw,peak_ratio
p131,2042,19.2,19.2,108.6,89.5,5.7
p131,2043,19.7,19.7,111.9,92.2,5.7
p131,2044,20.3,20.3,115.2,94.9,5.7
p131,2045,20.9,20.9,118.5,97.6,5.7
p131,2046,21.5,21.5,121.8,100.3,5.7
p131,2047,22.0,22.0,125.1,103.0,5.7
p131,2048,22.6,22.6,128.4,105.8,5.7
p131,2049,23.2,23.2,131.7,108.5,5.7
p131,2050,23.8,23.8,135.0,111.2,5.7
p132,2023,0.0,0.0,0.0,0.0,
p132,2024,17.1,17.1,101.4,84.4,5.9
p132,2025,34.2,34.2,204.4,170.1,6.0
p132,2026,51.5,51.5,308.9,257.4,6.0
p132,2027,68.8,68.8,414.9,346.1,6.0
p132,2028,86.2,86.2,522.6,436.4,6.1
p132,2029,103.7,103.7,631.9,528.2,6.1
p132,2030,121.3,121.3,742.8,621.5,6.1
p132,2031,130.7,130.7,802.1,671.5,6.1
p132,2032,140.0,140.0,861.9,721.9,6.2
p132,2033,149.4,149.4,922.2,772.8,6.2
p132,2034,158.8,158.8,982.9,824.1,6.2
p132,2035,168.2,168.2,1044.1,875.9,6.2
p132,2036,177.6,177.6,1105.8,928.2,6.2
p132,2037,187.1,187.1,1168.0,980.9,6.2
p132,2038,196.6,196.6,1230.7,1034.0,6.3
p132,2039,206.1,206.1,1293.8,1087.7,6.3
p132,2040,215.7,215.7,1357.5,1141.8,6.3
p132,2041,222.9,222.9,1405.8,1182.9,6.3
p132,2042,230.1,230.1,1454.4,1224.2,6.3
p132,2043,237.4,237.4,1503.2,1265.9,6.3
p132,2044,244.6,244.6,1552.4,1307.8,6.3
p132,2045,251.9,251.9,1601.8,1349.9,6.4
p132,2046,259.1,259.1,1651.5,1392.4,6.4
p132,2047,266.4,266.4,1701.6,1435.1,6.4
p132,2048,273.7,273.7,1751.9,1478.2,6.4
p132,2049,281.1,281.1,1802.5,1521.5,6.4
p132,2050,288.4,288.4,1853.5,1565.1,6.4
p133,2023,0.0,0.0,0.0,0.0,
p133,2024,0.1,0.1,0.7,0.6,6.1
p133,2025,0.2,0.2,1.4,1.2,6.1
p133,2026,0.3,0.3,2.1,1.7,6.1
p133,2027,0.5,0.5,2.8,2.3,6.1
p133,2028,0.6,0.6,3.5,2.9,6.1
p133,2029,0.7,0.7,4.2,3.5,6.1
p133,2030,0.8,0.8,4.9,4.1,6.1
p133,2031,0.9,0.9,5.2,4.4,6.1
p133,2032,0.9,0.9,5.6,4.7,6.1
p133,2033,1.0,1.0,6.0,5.0,6.1
p133,2034,1.0,1.0,6.3,5.3,6.1
p133,2035,1.1,1.1,6.7,5.6,6.1
p133,2036,1.2,1.2,7.1,5.9,6.1
p133,2037,1.2,1.2,7.4,6.2,6.1
p133,2038,1.3,1.3,7.8,6.5,6.1
p133,2039,1.3,1.3,8.2,6.8,6.1
p133,2040,1.4,1.4,8.5,7.1,6.1
p133,2041,1.4,1.4,8.8,7.4,6.1
p133,2042,1.5,1.5,9.1,7.6,6.1
p133,2043,1.5,1.5,9.4,7.8,6.1
p133,2044,1.6,1.6,9.6,8.1,6.1
p133,2045,1.6,1.6,9.9,8.3,6.1
p133,2046,1.7,1.7,10.2,8.5,6.1
p133,2047,1.7,1.7,10.5,8.7,6.1
p133,2048,1.8,1.8,10.7,9.0,6.1
p133,2049,1.8,1.8,11.0,9.2,6.1
p133,2050,1.8,1.8,11.3,9.4,6.1
p134,2023,0.0,0.0,0.0,0.0,
p134,2024,0.6,0.6,2.3,1.8,4.2
p134,2025,1.1,1.1,4.7,3.6,4.2
p134,2026,1.7,1.7,7.0,5.4,4.2
p134,2027,2.2,2.2,9.4,7.2,4.2
p134,2028,2.8,2.8,11.7,9.0,4.2
p134,2029,3.3,3.3,14.1,10.8,4.2
p134,2030,3.9,3.9,16.5,12.6,4.2
p134,2031,4.2,4.2,17.7,13.5,4.2
p134,2032,4.5,4.5,18.9,14.5,4.2
p134,2033,4.8,4.8,20.2,15.4,4.2
p134,2034,5.0,5.0,21.4,16.4,4.2
p134,2035,5.3,5.3,22.7,17.3,4.2
p134,2036,5.6,5.6,23.9,18.3,4.2
p134,2037,5.9,5.9,25.2,19.2,4.2
p134,2038,6.2,6.2,26.4,20.2,4.2
p134,2039,6.5,6.5,27.7,21.1,4.2
p134,2040,6.8,6.8,28.9,22.1,4.2
p134,2041,7.0,7.0,29.8,22.8,4.3
p134,2042,7.2,7.2,30.8,23.5,4.3
p134,2043,7.5,7.5,31.7,24.3,4.3
p134,2044,7.7,7.7,32.6,25.0,4.3
p134,2045,7.9,7.9,33.6,25.7,4.3
p134,2046,8.1,8.1,34.5,26.4,4.3
p134,2047,8.3,8.3,35.5,27.1,4.3
p134,2048,8.6,8.6,36.4,27.8,4.3
p134,2049,8.8,8.8,37.3,28.6,4.3
p134,2050,9.0,9.0,38.3,29.3,4.3
p14,2023,0.0,0.0,0.0,0.0,
p14,2024,8.6,8.6,41.5,33.0,4.8
p14,2025,17.3,17.3,85.1,67.8,4.9
p14,2026,26.1,26.1,130.7,104.6,5.0
p14,2027,35.1,35.1,178.6,143.4,5.1
p14,2028,44.3,44.3,228.7,184.4,5.2
p14,2029,53.6,53.6,281.3,227.7,5.2
p14,2030,63.1,63.1,336.5,273.4,5.3
p14,2031,68.2,68.2,367.1,299.0,5.4
p14,2032,73.3,73.3,398.6,325.3,5.4
p14,2033,78.5,78.5,430.8,352.3,5.5
p14,2034,83.7,83.7,463.9,380.2,5.5
p14,2035,89.0,89.0,497.8,408.8,5.6
p14,2036,94.3,94.3,532.6,438.3,5.6
p14,2037,99.7,99.7,568.3,468.6,5.7
p14,2038,105.1,105.1,605.0,499.8,5.8
p14,2039,110.6,110.6,642.5,531.9,5.8
p14,2040,116.1,116.1,681.0,564.9,5.9
p14,2041,120.3,120.3,710.9,590.6,5.9
p14,2042,124.6,124.6,741.4,616.9,6.0
p14,2043,128.9,128.9,772.5,643.7,6.0
p14,2044,133.2,133.2,804.2,671.1,6.0
p14,2045,137.5,137.5,836.5,699.1,6.1
p14,2046,141.8,141.8,869.5,727.6,6.1
p14,2047,146.2,146.2,903.1,756.8,6.2
p14,2048,150.6,150.6,937.3,786.7,6.2
p14,2049,155.1,155.1,972.2,817.1,6.3
p14,2050,159.6,159.6,1007.8,848.2,6.3
p15,2023,0.0,0.0,0.0,0.0,
p15,2024,24.1,24.1,116.9,92.7,4.8
p15,2025,48.6,48.6,238.2,189.6,4.9
p15,2026,73.4,73.4,364.2,290.8,5.0
p15,2027,98.5,98.5,495.0,396.5,5.0
p15,2028,123.9,123.9,630.9,506.9,5.1
p15,2029,149.7,149.7,771.9,622.1,5.2
p15,2030,175.8,175.8,918.3,742.4,5.2
p15,2031,189.8,189.8,998.7,808.9,5.3
p15,2032,203.9,203.9,1080.8,876.8,5.3
p15,2033,218.1,218.1,1164.5,946.4,5.3
p15,2034,232.4,232.4,1249.9,1017.5,5.4
p15,2035,246.8,246.8,1337.1,1090.3,5.4
p15,2036,261.3,261.3,1426.0,1164.7,5.5
p15,2037,275.9,275.9,1516.7,1240.8,5.5
p15,2038,290.6,290.6,1609.2,1318.7,5.5
p15,2039,305.4,305.4,1703.7,1398.3,5.6
p15,2040,320.3,320.3,1800.0,1479.7,5.6
p15,2041,331.6,331.6,1874.3,1542.7,5.7
p15,2042,343.0,343.0,1949.7,1606.7,5.7
p15,2043,354.5,354.5,2026.3,1671.8,5.7
p15,2044,366.0,366.0,2104.0,1738.0,5.7
p15,2045,377.6,377.6,2182.9,1805.3,5.8
p15,2046,389.2,389.2,2263.0,1873.8,5.8
p15,2047,400.9,400.9,2344.4,1943.5,5.8
p15,2048,412.7,412.7,2427.0,2014.3,5.9
p15,2049,424.5,424.5,2510.9,2086.4,5.9
p15,2050,436.4,436.4,2596.0,2159.6,5.9
p16,2023,0.0,0.0,0.0,0.0,
p16,2024,12.6,12.6,61.0,48.4,4.8
p16,2025,25.4,25.4,125.4,100.0,4.9
p16,2026,38.5,38.5,193.3,154.8,5.0
p16,2027,51.8,51.8,264.8,213.0,5.1
p16,2028,65.4,65.4,340.3,274.9,5.2
p16,2029,79.2,79.2,419.8,340.6,5.3
p16,2030,93.3,93.3,503.7,410.4,5.4
p16,2031,100.9,100.9,550.7,449.8,5.5
p16,2032,108.6,108.6,599.0,490.4,5.5
p16,2033,116.4,116.4,648.7,532.3,5.6
p16,2034,124.2,124.2,699.9,575.6,5.6
p16,2035,132.2,132.2,752.5,620.4,5.7
p16,2036,140.2,140.2,806.7,666.5,5.8
p16,2037,148.2,148.2,862.4,714.1,5.8
p16,2038,156.4,156.4,919.7,763.3,5.9
p16,2039,164.6,164.6,978.7,814.1,5.9
p16,2040,173.0,173.0,1039.4,866.4,6.0
p16,2041,179.3,179.3,1086.7,907.4,6.1
p16,2042,185.8,185.8,1135.1,949.3,6.1
p16,2043,192.2,192.2,1184.5,992.3,6.2
p16,2044,198.7,198.7,1235.1,1036.3,6.2
p16,2045,205.3,205.3,1286.7,1081.4,6.3
p16,2046,211.9,211.9,1339.5,1127.5,6.3
p16,2047,218.6,218.6,1393.4,1174.8,6.4
p16,2048,225.3,225.3,1448.5,1223.1,6.4
p16,2049,232.1,232.1,1504.8,1272.7,6.5
p16,2050,238.9,238.9,1562.3,1323.4,6.5
p17,2023,0.0,0.0,0.0,0.0,
p17,2024,2.4,2.4,10.5,8.1,4.3
p17,2025,4.9,4.9,21.2,16.3,4.3
p17,2026,7.4,7.4,31.9,24.5,4.3
p17,2027,9.8,9.8,42.6,32.8,4.3
p17,2028,12.3,12.3,53.5,41.2,4.4
p17,2029,14.8,14.8,64.4,49.7,4.4
p17,2030,17.3,17.3,75.5,58.2,4.4
p17,2031,18.6,18.6,81.3,62.8,4.4
p17,2032,19.9,19.9,87.2,67.3,4.4
p17,2033,21.2,21.2,93.1,71.9,4.4
p17,2034,22.5,22.5,99.0,76.5,4.4
p17,2035,23.8,23.8,104.9,81.1,4.4
p17,2036,25.1,25.1,110.9,85.7,4.4
p17,2037,26.5,26.5,116.9,90.4,4.4
p17,2038,27.8,27.8,122.9,95.1,4.4
p17,2039,29.1,29.1,128.9,99.8,4.4
p17,2040,30.4,30.4,135.0,104.5,4.4
p17,2041,31.4,31.4,139.5,108.1,4.4
p17,2042,32.4,32.4,144.1,111.7,4.4
p17,2043,33.4,33.4,148.7,115.3,4.4
p17,2044,34.4,34.4,153.3,118.9,4.5
p17,2045,35.4,35.4,157.9,122.5,4.5
p17,2046,36.4,36.4,162.6,126.2,4.5
p17,2047,37.4,37.4,167.2,129.8,4.5
p17,2048,38.4,38.4,171.9,133.5,4.5
p17,2049,39.4,39.4,176.6,137.1,4.5
p17,2050,40.4,40.4,181.3,140.8,4.5
p18,2023,0.0,0.0,0.0,0.0,
p18,2024,2.2,2.2,9.6,7.3,4.3
p18,2025,4.4,4.4,19.2,14.8,4.3
p18,2026,6.7,6.7,29.1,22.4,4.3
p18,2027,8.9,8.9,39.0,30.1,4.4
p18,2028,11.2,11.2,49.0,37.9,4.4
p18,2029,13.4,13.4,59.2,45.8,4.4
p18,2030,15.7,15.7,69.5,53.8,4.4
p18,2031,16.9,16.9,75.0,58.1,4.4
p18,2032,18.1,18.1,80.6,62.4,4.4
p18,2033,19.3,19.3,86.1,66.8,4.5
p18,2034,20.6,20.6,91.8,71.2,4.5
p18,2035,21.8,21.8,97.4,75.6,4.5
p18,2036,23.0,23.0,103.1,80.1,4.5
p18,2037,24.2,24.2,108.8,84.6,4.5
p18,2038,25.4,25.4,114.6,89.2,4.5
p18,2039,26.6,26.6,120.4,93.7,4.5
p18,2040,27.9,27.9,126.2,98.3,4.5
p18,2041,28.8,28.8,130.6,101.8,4.5
p18,2042,29.7,29.7,135.1,105.3,4.5
p18,2043,30.7,30.7,139.5,108.9,4.6
p18,2044,31.6,31.6,144.0,112.4,4.6
p18,2045,32.5,32.5,148.5,116.0,4.6
p18,2046,33.5,33.5,153.1,119.6,4.6
p18,2047,34.4,34.4,157.6,123.2,4.6
p18,2048,35.3,35.3,162.2,126.9,4.6
p18,2049,36.3,36.3,166.8,130.5,4.6
p18,2050,37.2,37.2,171.4,134.2,4.6
p19,2023,0.0,0.0,0.0,0.0,
p19,2024,0.0,0.0,0.2,0.2,4.2
p19,2025,0.1,0.1,0.4,0.3,4.2
p19,2026,0.1,0.1,0.6,0.5,4.2
p19,2027,0.2,0.2,0.8,0.6,4.2
p19,2028,0.2,0.2,1.1,0.8,4.3
p19,2029,0.3,0.3,1.3,1.0,4.3
p19,2030,0.4,0.4,1.5,1.2,4.3
p19,2031,0.4,0.4,1.6,1.2,4.3
p19,2032,0.4,0.4,1.7,1.3,4.3
p19,2033,0.4,0.4,1.9,1.4,4.3
p19,2034,0.5,0.5,2.0,1.5,4.3
p19,2035,0.5,0.5,2.1,1.6,4.3
p19,2036,0.5,0.5,2.2,1.7,4.3
p19,2037,0.5,0.5,2.3,1.8,4.4
p19,2038,0.6,0.6,2.5,1.9,4.4
p19,2039,0.6,0.6,2.6,2.0,4.4
p19,2040,0.6,0.6,2.7,2.1,4.4
p19,2041,0.6,0.6,2.8,2.2,4.4
p19,2042,0.7,0.7,2.9,2.2,4.4
p19,2043,0.7,0.7,3.0,2.3,4.4
p19,2044,0.7,0.7,3.1,2.4,4.4
p19,2045,0.7,0.7,3.2,2.5,4.4
p19,2046,0.7,0.7,3.3,2.6,4.4
p19,2047,0.8,0.8,3.4,2.6,4.4
p19,2048,0.8,0.8,3.5,2.7,4.4
p19,2049,0.8,0.8,3.6,2.8,4.4
p19,2050,0.8,0.8,3.7,2.9,4.5
p2,2023,0.0,0.0,0.0,0.0,
p2,2024,13.1,13.1,65.5,52.4,5.0
p2,2025,26.2,26.2,131.8,105.6,5.0
p2,2026,39.4,39.4,198.9,159.5,5.0
p2,2027,52.6,52.6,266.9,214.2,5.1
p2,2028,65.9,65.9,335.7,269.7,5.1
p2,2029,79.3,79.3,405.3,326.0,5.1
p2,2030,92.7,92.7,475.9,383.1,5.1
p2,2031,99.8,99.8,513.4,413.6,5.1
p2,2032,106.9,106.9,551.3,444.3,5.2
p2,2033,114.0,114.0,589.3,475.3,5.2
p2,2034,121.2,121.2,627.7,506.5,5.2
p2,2035,128.3,128.3,666.2,537.9,5.2
p2,2036,135.5,135.5,705.1,569.6,5.2
p2,2037,142.7,142.7,744.1,601.4,5.2
p2,2038,149.9,149.9,783.5,633.6,5.2
p2,2039,157.1,157.1,823.1,665.9,5.2
p2,2040,164.4,164.4,862.9,698.6,5.3
p2,2041,169.8,169.8,893.1,723.3,5.3
p2,2042,175.3,175.3,923.4,748.1,5.3
p2,2043,180.7,180.7,953.8,773.1,5.3
p2,2044,186.2,186.2,984.4,798.2,5.3
p2,2045,191.7,191.7,1015.2,823.5,5.3
p2,2046,197.2,197.2,1046.1,848.9,5.3
p2,2047,202.7,202.7,1077.1,874.4,5.3
p2,2048,208.2,208.2,1108.4,900.1,5.3
p2,2049,213.8,213.8,1139.7,926.0,5.3
p2,2050,219.3,219.3,1171.2,951.9,5.3
p20,2023,0.0,0.0,0.0,0.0,
p20,2024,1.1,1.1,4.9,3.7,4.3
p20,2025,2.3,2.3,9.8,7.5,4.3
p20,2026,3.4,3.4,14.8,11.4,4.3
p20,2027,4.6,4.6,19.9,15.3,4.4
p20,2028,5.7,5.7,25.0,19.3,4.4
p20,2029,6.9,6.9,30.2,23.3,4.4
p20,2030,8.0,8.0,35.4,27.4,4.4
p20,2031,8.6,8.6,38.2,29.6,4.4
p20,2032,9.2,9.2,41.0,31.8,4.4
p20,2033,9.9,9.9,43.9,34.0,4.4
p20,2034,10.5,10.5,46.7,36.2,4.5
p20,2035,11.1,11.1,49.6,38.5,4.5
p20,2036,11.7,11.7,52.5,40.8,4.5
p20,2037,12.3,12.3,55.4,43.0,4.5
p20,2038,13.0,13.0,58.3,45.4,4.5
p20,2039,13.6,13.6,61.3,47.7,4.5
p20,2040,14.2,14.2,64.2,50.0,4.5
p20,2041,14.7,14.7,66.5,51.8,4.5
p20,2042,15.2,15.2,68.7,53.6,4.5
p20,2043,15.6,15.6,71.0,55.4,4.5
p20,2044,16.1,16.1,73.3,57.2,4.6
p20,2045,16.6,16.6,75.6,59.0,4.6
p20,2046,17.1,17.1,77.9,60.8,4.6
p20,2047,17.5,17.5,80.2,62.7,4.6
p20,2048,18.0,18.0,82.5,64.5,4.6
p20,2049,18.5,18.5,84.9,66.4,4.6
p20,2050,19.0,19.0,87.2,68.3,4.6
p21,2023,0.0,0.0,0.0,0.0,
p21,2024,20.2,20.2,77.6,57.5,3.9
p21,2025,40.8,40.8,160.4,119.6,3.9
p21,2026,61.9,61.9,248.5,186.7,4.0
p21,2027,83.4,83.4,342.5,259.1,4.1
p21,2028,105.4,105.4,442.6,337.1,4.2
p21,2029,128.0,128.0,549.3,421.3,4.3
p21,2030,151.0,151.0,662.9,511.9,4.4
p21,2031,163.6,163.6,727.4,563.9,4.4
p21,2032,176.2,176.2,794.1,617.9,4.5
p21,2033,189.1,189.1,863.2,674.1,4.6
p21,2034,202.1,202.1,934.6,732.6,4.6
p21,2035,215.2,215.2,1008.6,793.4,4.7
p21,2036,228.5,228.5,1085.2,856.6,4.7
p21,2037,242.0,242.0,1164.4,922.4,4.8
p21,2038,255.6,255.6,1246.4,990.7,4.9
p21,2039,269.4,269.4,1331.2,1061.8,4.9
p21,2040,283.4,283.4,1419.0,1135.6,5.0
p21,2041,294.1,294.1,1488.1,1194.0,5.1
p21,2042,304.9,304.9,1558.9,1254.0,5.1
p21,2043,315.9,315.9,1631.7,1315.8,5.2
p21,2044,326.9,326.9,1706.4,1379.5,5.2
p21,2045,338.0,338.0,1783.1,1445.1,5.3
p21,2046,349.2,349.2,1861.8,1512.6,5.3
p21,2047,360.6,360.6,1942.6,1582.0,5.4
p21,2048,372.0,372.0,2025.6,1653.5,5.4
p21,2049,383.6,383.6,2110.7,1727.1,5.5
p21,2050,395.2,395.2,2198.1,1802.9,5.6
p22,2023,0.0,0.0,0.0,0.0,
p22,2024,1.6,1.6,6.1,4.5,3.9
p22,2025,3.2,3.2,12.4,9.2,3.9
p22,2026,4.8,4.8,18.9,14.1,3.9
p22,2027,6.4,6.4,25.6,19.1,4.0
p22,2028,8.1,8.1,32.4,24.4,4.0
p22,2029,9.7,9.7,39.5,29.8,4.1
p22,2030,11.4,11.4,46.8,35.3,4.1
p22,2031,12.3,12.3,50.7,38.4,4.1
p22,2032,13.2,13.2,54.7,41.5,4.1
p22,2033,14.1,14.1,58.8,44.7,4.2
p22,2034,15.0,15.0,62.9,47.9,4.2
p22,2035,16.0,16.0,67.1,51.2,4.2
p22,2036,16.9,16.9,71.4,54.5,4.2
p22,2037,17.8,17.8,75.7,57.9,4.3
p22,2038,18.7,18.7,80.1,61.4,4.3
p22,2039,19.7,19.7,84.6,64.9,4.3
p22,2040,20.6,20.6,89.1,68.5,4.3
p22,2041,21.3,21.3,92.6,71.3,4.3
p22,2042,22.0,22.0,96.1,74.1,4.4
p22,2043,22.8,22.8,99.7,76.9,4.4
p22,2044,23.5,23.5,103.3,79.8,4.4
p22,2045,24.2,24.2,106.9,82.7,4.4
p22,2046,24.9,24.9,110.6,85.7,4.4
p22,2047,25.7,25.7,114.3,88.7,4.5
p22,2048,26.4,26.4,118.1,91.7,4.5
p22,2049,27.1,27.1,121.9,94.8,4.5
p22,2050,27.9,27.9,125.7,97.9,4.5
p23,2023,0.0,0.0,0.0,0.0,
p23,2024,2.4,2.4,9.2,6.8,3.9
p23,2025,4.8,4.8,18.9,14.1,3.9
p23,2026,7.3,7.3,29.2,21.9,4.0
p23,2027,9.8,9.8,40.1,30.3,4.1
p23,2028,12.4,12.4,51.7,39.2,4.2
p23,2029,15.0,15.0,63.9,48.8,4.2
p23,2030,17.7,17.7,76.8,59.1,4.3
p23,2031,19.2,19.2,84.1,64.9,4.4
p23,2032,20.6,20.6,91.6,70.9,4.4
p23,2033,22.1,22.1,99.3,77.2,4.5
p23,2034,23.6,23.6,107.3,83.6,4.5
p23,2035,25.2,25.2,115.5,90.3,4.6
p23,2036,26.7,26.7,124.0,97.3,4.6
p23,2037,28.2,28.2,132.7,104.5,4.7
p23,2038,29.8,29.8,141.7,111.9,4.8
p23,2039,31.4,31.4,151.0,119.6,4.8
p23,2040,33.0,33.0,160.6,127.6,4.9
p23,2041,34.2,34.2,168.1,133.9,4.9
p23,2042,35.5,35.5,175.8,140.3,5.0
p23,2043,36.7,36.7,183.6,146.9,5.0
p23,2044,38.0,38.0,191.6,153.7,5.0
p23,2045,39.2,39.2,199.9,160.6,5.1
p23,2046,40.5,40.5,208.3,167.8,5.1
p23,2047,41.8,41.8,216.9,175.1,5.2
p23,2048,43.1,43.1,225.7,182.6,5.2
p23,2049,44.4,44.4,234.8,190.4,5.3
p23,2050,45.7,45.7,244.0,198.3,5.3
p24,2023,0.0,0.0,0.0,0.0,
p24,2024,20.6,20.6,79.1,58.6,3.8
p24,2025,41.7,41.7,164.7,123.0,3.9
p24,2026,63.4,63.4,257.3,193.8,4.1
p24,2027,85.8,85.8,357.4,271.6,4.2
p24,2028,108.7,108.7,465.6,356.9,4.3
p24,2029,132.3,132.3,582.7,450.4,4.4
p24,2030,156.6,156.6,709.3,552.7,4.5
p24,2031,169.9,169.9,782.4,612.5,4.6
p24,2032,183.4,183.4,858.7,675.3,4.7
p24,2033,197.1,197.1,938.3,741.2,4.8
p24,2034,211.1,211.1,1021.4,810.3,4.8
p24,2035,225.2,225.2,1108.1,882.9,4.9
p24,2036,239.5,239.5,1198.5,959.0,5.0
p24,2037,254.1,254.1,1292.9,1038.8,5.1
p24,2038,268.8,268.8,1391.4,1122.5,5.2
p24,2039,283.8,283.8,1494.2,1210.3,5.3
p24,2040,299.0,299.0,1601.4,1302.4,5.4
p24,2041,310.8,310.8,1686.7,1375.9,5.4
p24,2042,322.7,322.7,1774.8,1452.1,5.5
p24,2043,334.8,334.8,1865.9,1531.1,5.6
p24,2044,346.9,346.9,1960.0,1613.0,5.6
p24,2045,359.2,359.2,2057.2,1697.9,5.7
p24,2046,371.7,371.7,2157.6,1785.9,5.8
p24,2047,384.3,384.3,2261.3,1877.0,5.9
p24,2048,397.0,397.0,2368.5,1971.5,6.0
p24,2049,409.9,409.9,2479.2,2069.3,6.0
p24,2050,422.9,422.9,2593.6,2170.7,6.1
p25,2023,0.0,0.0,0.0,0.0,
p25,2024,42.0,42.0,190.4,148.3,4.5
p25,2025,84.5,84.5,386.9,302.4,4.6
p25,2026,127.5,127.5,589.9,462.4,4.6
p25,2027,171.0,171.0,799.5,628.5,4.7
p25,2028,214.9,214.9,1015.9,801.0,4.7
p25,2029,259.4,259.4,1239.3,980.0,4.8
p25,2030,304.3,304.3,1470.1,1165.8,4.8
p25,2031,328.3,328.3,1596.0,1267.7,4.9
p25,2032,352.5,352.5,1724.2,1371.7,4.9
p25,2033,376.8,376.8,1854.5,1477.7,4.9
p25,2034,401.2,401.2,1987.1,1585.8,5.0
p25,2035,425.8,425.8,2121.9,1696.1,5.0
p25,2036,450.6,450.6,2259.1,1808.5,5.0
p25,2037,475.4,475.4,2398.6,1923.2,5.0
p25,2038,500.5,500.5,2540.6,2040.1,5.1
p25,2039,525.6,525.6,2685.0,2159.3,5.1
p25,2040,551.0,551.0,2831.8,2280.9,5.1
p25,2041,570.2,570.2,2944.6,2374.4,5.2
p25,2042,589.5,589.5,3058.9,2469.4,5.2
p25,2043,608.9,608.9,3174.6,2565.7,5.2
p25,2044,628.4,628.4,3291.9,2663.4,5.2
p25,2045,648.0,648.0,3410.6,2762.6,5.3
p25,2046,667.7,667.7,3530.9,2863.3,5.3
p25,2047,687.4,687.4,3652.8,2965.4,5.3
p25,2048,707.3,707.3,3776.3,3069.0,5.3
p25,2049,727.2,727.2,3901.3,3174.2,5.4
p25,2050,747.2,747.2,4028.0,3280.8,5.4
p26,2023,0.0,0.0,0.0,0.0,
p26,2024,2.0,2.0,8.8,6.9,4.5
p26,2025,3.9,3.9,18.0,14.1,4.6
p26,2026,5.9,5.9,27.5,21.5,4.6
p26,2027,8.0,8.0,37.3,29.3,4.7
p26,2028,10.0,10.0,47.4,37.4,4.7
p26,2029,12.1,12.1,57.9,45.8,4.8
p26,2030,14.2,14.2,68.7,54.5,4.8
p26,2031,15.3,15.3,74.6,59.3,4.9
p26,2032,16.5,16.5,80.7,64.2,4.9
p26,2033,17.6,17.6,86.8,69.2,4.9
p26,2034,18.7,18.7,93.1,74.3,5.0
p26,2035,19.9,19.9,99.4,79.5,5.0
p26,2036,21.0,21.0,105.9,84.9,5.0
p26,2037,22.2,22.2,112.5,90.3,5.1
p26,2038,23.4,23.4,119.2,95.8,5.1
p26,2039,24.6,24.6,126.1,101.5,5.1
p26,2040,25.8,25.8,133.0,107.3,5.2
p26,2041,26.7,26.7,138.4,111.7,5.2
p26,2042,27.6,27.6,143.8,116.3,5.2
p26,2043,28.5,28.5,149.3,120.9,5.2
p26,2044,29.4,29.4,154.9,125.5,5.3
p26,2045,30.3,30.3,160.6,130.3,5.3
p26,2046,31.2,31.2,166.3,135.1,5.3
p26,2047,32.2,32.2,172.1,140.0,5.4
p26,2048,33.1,33.1,178.0,144.9,5.4
p26,2049,34.0,34.0,184.0,149.9,5.4
p26,2050,35.0,35.0,190.0,155.1,5.4
p27,2023,0.0,0.0,0.0,0.0,
p27,2024,9.3,9.3,54.0,44.7,5.8
p27,2025,18.7,18.7,109.2,90.5,5.8
p27,2026,28.2,28.2,165.7,137.5,5.9
p27,2027,37.8,37.8,223.5,185.7,5.9
p27,2028,47.4,47.4,282.6,235.2,6.0
p27,2029,57.1,57.1,343.1,285.9,6.0
p27,2030,66.9,66.9,404.9,338.0,6.1
p27,2031,72.1,72.1,438.3,366.2,6.1
p27,2032,77.4,77.4,472.1,394.7,6.1
p27,2033,82.6,82.6,506.3,423.7,6.1
p27,2034,87.9,87.9,540.9,453.0,6.2
p27,2035,93.2,93.2,575.9,482.7,6.2
p27,2036,98.5,98.5,611.3,512.9,6.2
p27,2037,103.8,103.8,647.2,543.4,6.2
p27,2038,109.2,109.2,683.5,574.3,6.3
p27,2039,114.5,114.5,720.2,605.7,6.3
p27,2040,119.9,119.9,757.4,637.5,6.3
p27,2041,124.0,124.0,785.8,661.7,6.3
p27,2042,128.1,128.1,814.4,686.3,6.4
p27,2043,132.2,132.2,843.3,711.0,6.4
p27,2044,136.4,136.4,872.4,736.0,6.4
p27,2045,140.5,140.5,901.8,761.3,6.4
p27,2046,144.7,144.7,931.5,786.8,6.4
p27,2047,148.8,148.8,961.4,812.6,6.5
p27,2048,153.0,153.0,991.6,838.6,6.5
p27,2049,157.2,157.2,1022.1,864.9,6.5
p27,2050,161.4,161.4,1052.8,891.5,6.5
p28,2023,0.0,0.0,0.0,0.0,
p28,2024,230.9,230.9,1336.3,1105.3,5.8
p28,2025,469.1,469.1,2794.9,2325.8,6.0
p28,2026,714.8,714.8,4387.2,3672.4,6.1
p28,2027,968.2,968.2,6125.2,5157.0,6.3
p28,2028,1229.5,1229.5,8022.5,6792.9,6.5
p28,2029,1499.1,1499.1,10093.4,8594.3,6.7
p28,2030,1777.1,1777.1,12354.1,10577.0,7.0
