GENERATION_PROJECT,BUILD_YEAR,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost,gen_storage_energy_fixed_om
p101_natural_gas_fired_combustion_turbine_1,2009.0,0,11788.6666666667,.,.
p101_natural_gas_fired_combustion_turbine_1,2011.0,0,11788.6666666667,.,.
p101_natural_gas_fired_combustion_turbine_1,2015.0,0,11788.6666666667,.,.
p101_natural_gas_fired_combustion_turbine_1,2016.0,0,11788.6666666667,.,.
p101_natural_gas_fired_combustion_turbine_1,2020.0,0,11788.6666666667,.,.
p101_other_peaker_1,1527.0,0,25800,.,.
p101_other_peaker_1,1536.0,0,25800,.,.
p101_other_peaker_1,1540.0,0,25800,.,.
p101_other_peaker_1,1957.0,0,25800,.,.
p101_other_peaker_1,1974.0,0,25800,.,.
p101_other_peaker_1,1976.0,0,25800,.,.
p101_other_peaker_1,1977.0,0,25800,.,.
p101_other_peaker_1,1978.0,0,25800,.,.
p101_other_peaker_1,2017.0,0,25800,.,.
p101_other_peaker_1,2018.0,0,25800,.,.
p101_other_peaker_1,2019.0,0,25800,.,.
p101_other_peaker_1,2020.0,0,25800,.,.
p101_other_peaker_1,2023.0,0,25800,.,.
p101_other_peaker_1,2024.0,0,25800,.,.
p101_other_peaker_1,2025.0,0,25800,.,.
p101_petroleum_liquids_1,1970.0,0,25800,.,.
p101_petroleum_liquids_1,1972.0,0,25800,.,.
p101_petroleum_liquids_1,1973.0,0,25800,.,.
p101_petroleum_liquids_1,1974.0,0,25800,.,.
p101_petroleum_liquids_1,1975.0,0,25800,.,.
p101_petroleum_liquids_1,1976.0,0,25800,.,.
p101_petroleum_liquids_1,1978.0,0,25800,.,.
p101_petroleum_liquids_1,1980.0,0,25800,.,.
p101_petroleum_liquids_1,1989.0,0,25800,.,.
p101_petroleum_liquids_1,1991.0,0,25800,.,.
p101_petroleum_liquids_1,1992.0,0,25800,.,.
p101_petroleum_liquids_1,1997.0,0,25800,.,.
p101_petroleum_liquids_1,1998.0,0,25800,.,.
p101_petroleum_liquids_1,1999.0,0,25800,.,.
p101_petroleum_liquids_1,2001.0,0,25800,.,.
p101_petroleum_liquids_1,2005.0,0,25800,.,.
p101_petroleum_liquids_1,2006.0,0,25800,.,.
p101_petroleum_liquids_1,2012.0,0,25800,.,.
p101_petroleum_liquids_1,2020.0,0,25800,.,.
p101_petroleum_liquids_1,2025.0,0,25800,.,.
p101_solar_photovoltaic_1,2009.0,0,21608,.,.
p101_solar_photovoltaic_1,2010.0,0,21608,.,.
p101_solar_photovoltaic_1,2011.0,0,21608,.,.
p101_solar_photovoltaic_1,2012.0,0,21608,.,.
p101_solar_photovoltaic_1,2013.0,0,21608,.,.
p101_solar_photovoltaic_1,2015.0,0,21608,.,.
p101_solar_photovoltaic_1,2016.0,0,21608,.,.
p101_solar_photovoltaic_1,2017.0,0,21608,.,.
p101_solar_photovoltaic_1,2018.0,0,21608,.,.
p101_solar_photovoltaic_1,2019.0,0,21608,.,.
p101_solar_photovoltaic_1,2020.0,0,21608,.,.
p101_solar_photovoltaic_1,2021.0,0,21608,.,.
p101_solar_photovoltaic_1,2022.0,0,21608,.,.
p101_solar_photovoltaic_1,2023.0,0,21608,.,.
p101_solar_photovoltaic_1,2024.0,0,21608,.,.
p101_solar_photovoltaic_1,2025.0,0,21608,.,.
p101_solar_photovoltaic_1,2026.0,0,21608,.,.
p101_solar_photovoltaic_1,2027.0,0,21608,.,.
p101_waste_heat_1,1980.0,0,163666,.,.
p101_waste_heat_1,1982.0,0,163666,.,.
p101_waste_heat_1,1984.0,0,163666,.,.
p101_waste_heat_1,1985.0,0,163666,.,.
p101_waste_heat_1,1988.0,0,163666,.,.
p101_waste_heat_1,1992.0,0,163666,.,.
p101_waste_heat_1,1999.0,0,163666,.,.
p101_waste_heat_1,2014.0,0,163666,.,.
p102_batteries_1,2019.0,0,8671,0,0
p102_biomass_1,1989.0,0,163666,.,.
p102_biomass_1,1991.0,0,163666,.,.
p102_biomass_1,1996.0,0,163666,.,.
p102_biomass_1,2000.0,0,163666,.,.
p102_biomass_1,2006.0,0,163666,.,.
p102_biomass_1,2008.0,0,163666,.,.
p102_biomass_1,2013.0,0,163666,.,.
p102_biomass_1,2015.0,0,163666,.,.
p102_natural_gas_fired_combined_cycle_1,1994.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2001.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2005.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2007.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2009.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2011.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2013.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2014.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2016.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_1,2022.0,0,14947,.,.
p102_natural_gas_fired_combined_cycle_2,1978.0,0,19989,.,.
p102_natural_gas_fired_combined_cycle_2,2008.0,0,19989,.,.
p102_natural_gas_fired_combustion_turbine_1,1970.0,0,11154,.,.
p102_natural_gas_fired_combustion_turbine_1,1989.0,0,11154,.,.
p102_natural_gas_fired_combustion_turbine_1,1992.0,0,11154,.,.
p102_natural_gas_fired_combustion_turbine_1,2002.0,0,11154,.,.
p102_natural_gas_fired_combustion_turbine_1,2007.0,0,11154,.,.
p102_natural_gas_fired_combustion_turbine_1,2016.0,0,11154,.,.
p102_nuclear_1,1972.0,0,234257,.,.
p102_nuclear_1,1973.0,0,234257,.,.
p102_nuclear_1,1976.0,0,234257,.,.
p102_nuclear_1,1983.0,0,234257,.,.
p102_other_peaker_1,1967.0,0,25800,.,.
p102_other_peaker_1,1970.0,0,25800,.,.
p102_other_peaker_1,1972.0,0,25800,.,.
p102_other_peaker_1,1975.0,0,25800,.,.
p102_other_peaker_1,1981.0,0,25800,.,.
p102_other_peaker_1,2014.0,0,25800,.,.
p102_petroleum_liquids_1,1965.0,0,25800,.,.
p102_petroleum_liquids_1,1970.0,0,25800,.,.
p102_petroleum_liquids_1,1976.0,0,25800,.,.
p102_petroleum_liquids_1,2013.0,0,25800,.,.
p102_solar_photovoltaic_1,2010.0,0,21608,.,.
p102_solar_photovoltaic_1,2015.0,0,21608,.,.
p102_solar_photovoltaic_1,2016.0,0,21608,.,.
p102_solar_photovoltaic_1,2018.0,0,21608,.,.
p102_solar_photovoltaic_1,2019.0,0,21608,.,.
p102_solar_photovoltaic_1,2020.0,0,21608,.,.
p102_solar_photovoltaic_1,2021.0,0,21608,.,.
p102_solar_photovoltaic_1,2022.0,0,21608,.,.
p102_solar_photovoltaic_1,2023.0,0,21608,.,.
p102_solar_photovoltaic_1,2024.0,0,21608,.,.
p102_solar_photovoltaic_1,2025.0,0,21608,.,.
p102_solar_photovoltaic_1,2026.0,0,21608,.,.
p102_solar_photovoltaic_1,2027.0,0,21608,.,.
p103_batteries_1,2021.0,0,8671,0,0
p103_batteries_1,2025.0,0,8671,0,0
p103_batteries_1,2026.0,0,8671,0,0
p103_biomass_1,1988.0,0,163666,.,.
p103_biomass_1,1989.0,0,163666,.,.
p103_biomass_1,1991.0,0,163666,.,.
p103_biomass_1,1992.0,0,163666,.,.
p103_biomass_1,1994.0,0,163666,.,.
p103_biomass_1,1995.0,0,163666,.,.
p103_biomass_1,1996.0,0,163666,.,.
p103_biomass_1,1997.0,0,163666,.,.
p103_biomass_1,1998.0,0,163666,.,.
p103_biomass_1,2000.0,0,163666,.,.
p103_biomass_1,2003.0,0,163666,.,.
p103_biomass_1,2005.0,0,163666,.,.
p103_biomass_1,2006.0,0,163666,.,.
p103_biomass_1,2007.0,0,163666,.,.
p103_biomass_1,2009.0,0,163666,.,.
p103_biomass_1,2010.0,0,163666,.,.
p103_biomass_1,2011.0,0,163666,.,.
p103_biomass_1,2012.0,0,163666,.,.
p103_biomass_1,2014.0,0,163666,.,.
p103_biomass_1,2018.0,0,163666,.,.
p103_biomass_1,2020.0,0,163666,.,.
p103_biomass_1,2024.0,0,163666,.,.
p103_conventional_hydroelectric_1,1931.0,0,57025,.,.
p103_conventional_steam_coal_1,1952.0,0,79915.3333333333,.,.
p103_conventional_steam_coal_1,1955.0,0,79915.3333333333,.,.
p103_conventional_steam_coal_1,1990.0,0,79915.3333333333,.,.
p103_conventional_steam_coal_1,1991.0,0,79915.3333333333,.,.
p103_conventional_steam_coal_1,1994.0,0,79915.3333333333,.,.
p103_conventional_steam_coal_1,1999.0,0,79915.3333333333,.,.
p103_conventional_steam_coal_2,1525.0,0,84487.3333333333,.,.
p103_conventional_steam_coal_2,1530.0,0,84487.3333333333,.,.
p103_conventional_steam_coal_2,1532.0,0,84487.3333333333,.,.
p103_conventional_steam_coal_2,1990.0,0,84487.3333333333,.,.
p103_hydroelectric_pumped_storage_1,1973.0,0,57025,0,0
p103_natural_gas_fired_combined_cycle_1,1989.0,0,13898,.,.
p103_natural_gas_fired_combined_cycle_1,1990.0,0,13898,.,.
p103_natural_gas_fired_combined_cycle_1,1998.0,0,13898,.,.
p103_natural_gas_fired_combined_cycle_1,2002.0,0,13898,.,.
p103_natural_gas_fired_combined_cycle_1,2022.0,0,13898,.,.
p103_natural_gas_fired_combined_cycle_1,2028.0,0,13898,.,.
p103_natural_gas_fired_combined_cycle_2,1975.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,1986.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,1990.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,1992.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,1995.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,2001.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,2013.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,2017.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,2019.0,0,19989,.,.
p103_natural_gas_fired_combined_cycle_2,2022.0,0,19989,.,.
p103_natural_gas_fired_combustion_turbine_1,1966.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1967.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1968.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1970.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1971.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1972.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1989.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1990.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1992.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1995.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,1999.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2000.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2001.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2002.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2006.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2013.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2016.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2018.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2022.0,0,12189,.,.
p103_natural_gas_fired_combustion_turbine_1,2027.0,0,12189,.,.
p103_nuclear_1,1988.0,0,333518,.,.
p103_onshore_wind_turbine_1,2008.0,0,31648,.,.
p103_onshore_wind_turbine_1,2009.0,0,31648,.,.
p103_onshore_wind_turbine_1,2011.0,0,31648,.,.
p103_onshore_wind_turbine_1,2012.0,0,31648,.,.
p103_onshore_wind_turbine_1,2013.0,0,31648,.,.
p103_onshore_wind_turbine_1,2014.0,0,31648,.,.
p103_onshore_wind_turbine_1,2016.0,0,31648,.,.
p103_onshore_wind_turbine_1,2017.0,0,31648,.,.
p103_onshore_wind_turbine_1,2018.0,0,31648,.,.
p103_onshore_wind_turbine_1,2019.0,0,31648,.,.
p103_onshore_wind_turbine_1,2020.0,0,31648,.,.
p103_onshore_wind_turbine_1,2021.0,0,31648,.,.
p103_onshore_wind_turbine_1,2023.0,0,31648,.,.
p103_onshore_wind_turbine_1,2024.0,0,31648,.,.
p103_onshore_wind_turbine_1,2028.0,0,31648,.,.
p103_other_peaker_1,1526.0,0,25800,.,.
p103_other_peaker_1,1532.0,0,25800,.,.
p103_other_peaker_1,1540.0,0,25800,.,.
p103_other_peaker_1,1545.0,0,25800,.,.
p103_other_peaker_1,1547.0,0,25800,.,.
p103_other_peaker_1,1550.0,0,25800,.,.
p103_other_peaker_1,1948.0,0,25800,.,.
p103_other_peaker_1,1950.0,0,25800,.,.
p103_other_peaker_1,1951.0,0,25800,.,.
p103_other_peaker_1,1964.0,0,25800,.,.
p103_other_peaker_1,1965.0,0,25800,.,.
p103_other_peaker_1,1966.0,0,25800,.,.
p103_other_peaker_1,1968.0,0,25800,.,.
p103_other_peaker_1,1973.0,0,25800,.,.
p103_other_peaker_1,1974.0,0,25800,.,.
p103_other_peaker_1,1975.0,0,25800,.,.
p103_other_peaker_1,1976.0,0,25800,.,.
p103_other_peaker_1,1977.0,0,25800,.,.
p103_other_peaker_1,1978.0,0,25800,.,.
p103_other_peaker_1,1979.0,0,25800,.,.
p103_other_peaker_1,1980.0,0,25800,.,.
p103_other_peaker_1,1984.0,0,25800,.,.
p103_other_peaker_1,1987.0,0,25800,.,.
p103_other_peaker_1,1990.0,0,25800,.,.
p103_other_peaker_1,1993.0,0,25800,.,.
p103_other_peaker_1,2001.0,0,25800,.,.
p103_other_peaker_1,2006.0,0,25800,.,.
p103_other_peaker_1,2015.0,0,25800,.,.
p103_other_peaker_1,2017.0,0,25800,.,.
p103_other_peaker_1,2018.0,0,25800,.,.
p103_other_peaker_1,2020.0,0,25800,.,.
p103_other_peaker_1,2022.0,0,25800,.,.
p103_petroleum_liquids_1,1938.0,0,25800,.,.
p103_petroleum_liquids_1,1947.0,0,25800,.,.
p103_petroleum_liquids_1,1949.0,0,25800,.,.
p103_petroleum_liquids_1,1950.0,0,25800,.,.
p103_petroleum_liquids_1,1952.0,0,25800,.,.
p103_petroleum_liquids_1,1958.0,0,25800,.,.
p103_petroleum_liquids_1,1960.0,0,25800,.,.
p103_petroleum_liquids_1,1961.0,0,25800,.,.
p103_petroleum_liquids_1,1966.0,0,25800,.,.
p103_petroleum_liquids_1,1967.0,0,25800,.,.
p103_petroleum_liquids_1,1968.0,0,25800,.,.
p103_petroleum_liquids_1,1969.0,0,25800,.,.
p103_petroleum_liquids_1,1970.0,0,25800,.,.
p103_petroleum_liquids_1,1971.0,0,25800,.,.
p103_petroleum_liquids_1,1972.0,0,25800,.,.
p103_petroleum_liquids_1,1973.0,0,25800,.,.
p103_petroleum_liquids_1,1976.0,0,25800,.,.
p103_petroleum_liquids_1,1979.0,0,25800,.,.
p103_petroleum_liquids_1,1981.0,0,25800,.,.
p103_petroleum_liquids_1,1982.0,0,25800,.,.
p103_petroleum_liquids_1,1984.0,0,25800,.,.
p103_petroleum_liquids_1,1985.0,0,25800,.,.
p103_petroleum_liquids_1,1987.0,0,25800,.,.
p103_petroleum_liquids_1,1988.0,0,25800,.,.
p103_petroleum_liquids_1,1990.0,0,25800,.,.
p103_petroleum_liquids_1,1992.0,0,25800,.,.
p103_petroleum_liquids_1,1993.0,0,25800,.,.
p103_petroleum_liquids_1,1995.0,0,25800,.,.
p103_petroleum_liquids_1,1996.0,0,25800,.,.
p103_petroleum_liquids_1,1999.0,0,25800,.,.
p103_petroleum_liquids_1,2000.0,0,25800,.,.
p103_petroleum_liquids_1,2001.0,0,25800,.,.
p103_petroleum_liquids_1,2002.0,0,25800,.,.
p103_petroleum_liquids_1,2003.0,0,25800,.,.
p103_petroleum_liquids_1,2005.0,0,25800,.,.
p103_petroleum_liquids_1,2006.0,0,25800,.,.
p103_petroleum_liquids_1,2007.0,0,25800,.,.
p103_petroleum_liquids_1,2021.0,0,25800,.,.
p103_small_hydroelectric_1,1901.0,0,57025,.,.
p103_small_hydroelectric_1,1907.0,0,57025,.,.
p103_small_hydroelectric_1,1911.0,0,57025,.,.
p103_small_hydroelectric_1,1912.0,0,57025,.,.
p103_small_hydroelectric_1,1913.0,0,57025,.,.
p103_small_hydroelectric_1,1915.0,0,57025,.,.
p103_small_hydroelectric_1,1916.0,0,57025,.,.
p103_small_hydroelectric_1,1918.0,0,57025,.,.
p103_small_hydroelectric_1,1919.0,0,57025,.,.
p103_small_hydroelectric_1,1922.0,0,57025,.,.
p103_small_hydroelectric_1,1924.0,0,57025,.,.
p103_small_hydroelectric_1,1925.0,0,57025,.,.
p103_small_hydroelectric_1,1928.0,0,57025,.,.
p103_small_hydroelectric_1,1929.0,0,57025,.,.
p103_small_hydroelectric_1,1932.0,0,57025,.,.
p103_small_hydroelectric_1,1935.0,0,57025,.,.
p103_small_hydroelectric_1,1945.0,0,57025,.,.
p103_small_hydroelectric_1,1949.0,0,57025,.,.
p103_small_hydroelectric_1,1951.0,0,57025,.,.
p103_small_hydroelectric_1,1952.0,0,57025,.,.
p103_small_hydroelectric_1,1954.0,0,57025,.,.
p103_small_hydroelectric_1,1963.0,0,57025,.,.
p103_small_hydroelectric_1,1984.0,0,57025,.,.
p103_small_hydroelectric_1,1986.0,0,57025,.,.
p103_small_hydroelectric_1,1988.0,0,57025,.,.
p103_small_hydroelectric_1,1990.0,0,57025,.,.
p103_small_hydroelectric_1,2005.0,0,57025,.,.
p103_solar_photovoltaic_1,2015.0,0,21608,.,.
p103_solar_photovoltaic_1,2016.0,0,21608,.,.
p103_solar_photovoltaic_1,2017.0,0,21608,.,.
p103_solar_photovoltaic_1,2018.0,0,21608,.,.
p103_solar_photovoltaic_1,2019.0,0,21608,.,.
p103_solar_photovoltaic_1,2020.0,0,21608,.,.
p103_solar_photovoltaic_1,2021.0,0,21608,.,.
p103_solar_photovoltaic_1,2022.0,0,21608,.,.
p103_solar_photovoltaic_1,2023.0,0,21608,.,.
p103_solar_photovoltaic_1,2024.0,0,21608,.,.
p103_solar_photovoltaic_1,2025.0,0,21608,.,.
p103_solar_photovoltaic_1,2026.0,0,21608,.,.
p103_solar_photovoltaic_1,2027.0,0,21608,.,.
p104_batteries_1,2018.0,0,8671,0,0
p104_biomass_1,2009.0,0,163666,.,.
p104_biomass_1,2013.0,0,163666,.,.
p104_biomass_1,2019.0,0,163666,.,.
p104_natural_gas_fired_combined_cycle_1,1997.0,0,15002,.,.
p104_natural_gas_fired_combined_cycle_1,1999.0,0,15002,.,.
p104_natural_gas_fired_combined_cycle_1,2022.0,0,15002,.,.
p104_natural_gas_fired_combined_cycle_2,2004.0,0,14947,.,.
p104_natural_gas_fired_combustion_turbine_1,1999.0,0,16032,.,.
p104_nuclear_1,1972.0,0,282408,.,.
p104_nuclear_1,1975.0,0,282408,.,.
p104_nuclear_1,1978.0,0,282408,.,.
p104_other_peaker_1,1981.0,0,25800,.,.
p104_other_peaker_1,1999.0,0,25800,.,.
p104_other_peaker_1,2021.0,0,25800,.,.
p104_small_hydroelectric_1,1533.0,0,57025,.,.
p104_small_hydroelectric_1,1911.0,0,57025,.,.
p104_small_hydroelectric_1,1919.0,0,57025,.,.
p104_small_hydroelectric_1,1921.0,0,57025,.,.
p104_small_hydroelectric_1,1922.0,0,57025,.,.
p104_small_hydroelectric_1,1923.0,0,57025,.,.
p104_small_hydroelectric_1,1927.0,0,57025,.,.
p104_small_hydroelectric_1,1929.0,0,57025,.,.
p104_small_hydroelectric_1,1930.0,0,57025,.,.
p104_small_hydroelectric_1,1983.0,0,57025,.,.
p104_small_hydroelectric_1,1996.0,0,57025,.,.
p104_solar_photovoltaic_1,2016.0,0,21608,.,.
p104_solar_photovoltaic_1,2027.0,0,21608,.,.
p105_batteries_1,2024.0,0,8671,0,0
p105_batteries_1,2025.0,0,8671,0,0
p105_biomass_1,2003.0,0,163666,.,.
p105_biomass_1,2005.0,0,163666,.,.
p105_biomass_1,2007.0,0,163666,.,.
p105_biomass_1,2010.0,0,163666,.,.
p105_biomass_1,2011.0,0,163666,.,.
p105_biomass_1,2012.0,0,163666,.,.
p105_biomass_1,2014.0,0,163666,.,.
p105_biomass_1,2015.0,0,163666,.,.
p105_biomass_1,2017.0,0,163666,.,.
p105_biomass_1,2020.0,0,163666,.,.
p105_biomass_1,2021.0,0,163666,.,.
p105_conventional_hydroelectric_1,2022.0,0,57025,.,.
p105_conventional_steam_coal_1,1970.0,0,74595.6666666667,.,.
p105_conventional_steam_coal_1,1972.0,0,74595.6666666667,.,.
p105_natural_gas_fired_combined_cycle_1,2002.0,0,11863,.,.
p105_natural_gas_fired_combined_cycle_1,2003.0,0,11863,.,.
p105_natural_gas_fired_combined_cycle_1,2018.0,0,11863,.,.
p105_natural_gas_fired_combined_cycle_2,2026.0,0,19989,.,.
p105_natural_gas_fired_combustion_turbine_1,1979.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,1992.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,1993.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,1995.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,1997.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,2000.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,2001.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,2004.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,2019.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,2021.0,0,12329,.,.
p105_natural_gas_fired_combustion_turbine_1,2022.0,0,12329,.,.
p105_onshore_wind_turbine_1,2008.0,0,31648,.,.
p105_onshore_wind_turbine_1,2009.0,0,31648,.,.
p105_onshore_wind_turbine_1,2010.0,0,31648,.,.
p105_onshore_wind_turbine_1,2012.0,0,31648,.,.
p105_onshore_wind_turbine_1,2014.0,0,31648,.,.
p105_onshore_wind_turbine_1,2016.0,0,31648,.,.
p105_onshore_wind_turbine_1,2017.0,0,31648,.,.
p105_onshore_wind_turbine_1,2018.0,0,31648,.,.
p105_onshore_wind_turbine_1,2020.0,0,31648,.,.
p105_onshore_wind_turbine_1,2021.0,0,31648,.,.
p105_onshore_wind_turbine_1,2023.0,0,31648,.,.
p105_onshore_wind_turbine_1,2024.0,0,31648,.,.
p105_onshore_wind_turbine_1,2026.0,0,31648,.,.
p105_onshore_wind_turbine_1,2027.0,0,31648,.,.
p105_other_peaker_1,1948.0,0,25800,.,.
p105_other_peaker_1,1950.0,0,25800,.,.
p105_other_peaker_1,1952.0,0,25800,.,.
p105_other_peaker_1,1955.0,0,25800,.,.
p105_other_peaker_1,1956.0,0,25800,.,.
p105_other_peaker_1,1961.0,0,25800,.,.
p105_other_peaker_1,1962.0,0,25800,.,.
p105_other_peaker_1,1967.0,0,25800,.,.
p105_other_peaker_1,1969.0,0,25800,.,.
p105_other_peaker_1,1970.0,0,25800,.,.
p105_other_peaker_1,1980.0,0,25800,.,.
p105_other_peaker_1,1981.0,0,25800,.,.
p105_other_peaker_1,1984.0,0,25800,.,.
p105_other_peaker_1,1994.0,0,25800,.,.
p105_other_peaker_1,1995.0,0,25800,.,.
p105_other_peaker_1,1996.0,0,25800,.,.
p105_other_peaker_1,1997.0,0,25800,.,.
p105_other_peaker_1,1999.0,0,25800,.,.
p105_other_peaker_1,2000.0,0,25800,.,.
p105_other_peaker_1,2002.0,0,25800,.,.
p105_other_peaker_1,2005.0,0,25800,.,.
p105_other_peaker_1,2007.0,0,25800,.,.
p105_other_peaker_1,2008.0,0,25800,.,.
p105_other_peaker_1,2009.0,0,25800,.,.
p105_other_peaker_1,2010.0,0,25800,.,.
p105_other_peaker_1,2013.0,0,25800,.,.
p105_other_peaker_1,2017.0,0,25800,.,.
p105_other_peaker_1,2020.0,0,25800,.,.
p105_other_peaker_1,2022.0,0,25800,.,.
p105_other_peaker_1,2023.0,0,25800,.,.
p105_other_peaker_1,2024.0,0,25800,.,.
p105_petroleum_liquids_1,1952.0,0,25800,.,.
p105_petroleum_liquids_1,1972.0,0,25800,.,.
p105_petroleum_liquids_1,1992.0,0,25800,.,.
p105_petroleum_liquids_1,1996.0,0,25800,.,.
p105_petroleum_liquids_1,2000.0,0,25800,.,.
p105_petroleum_liquids_1,2001.0,0,25800,.,.
p105_petroleum_liquids_1,2002.0,0,25800,.,.
p105_petroleum_liquids_1,2004.0,0,25800,.,.
p105_petroleum_liquids_1,2006.0,0,25800,.,.
p105_petroleum_liquids_1,2010.0,0,25800,.,.
p105_small_hydroelectric_1,1531.0,0,57025,.,.
p105_small_hydroelectric_1,1923.0,0,57025,.,.
p105_small_hydroelectric_1,1925.0,0,57025,.,.
p105_small_hydroelectric_1,1989.0,0,57025,.,.
p105_solar_photovoltaic_1,2012.0,0,21608,.,.
p105_solar_photovoltaic_1,2013.0,0,21608,.,.
p105_solar_photovoltaic_1,2014.0,0,21608,.,.
p105_solar_photovoltaic_1,2015.0,0,21608,.,.
p105_solar_photovoltaic_1,2016.0,0,21608,.,.
p105_solar_photovoltaic_1,2017.0,0,21608,.,.
p105_solar_photovoltaic_1,2018.0,0,21608,.,.
p105_solar_photovoltaic_1,2019.0,0,21608,.,.
p105_solar_photovoltaic_1,2020.0,0,21608,.,.
p105_solar_photovoltaic_1,2021.0,0,21608,.,.
p105_solar_photovoltaic_1,2022.0,0,21608,.,.
p105_solar_photovoltaic_1,2023.0,0,21608,.,.
p105_solar_photovoltaic_1,2024.0,0,21608,.,.
p105_solar_photovoltaic_1,2025.0,0,21608,.,.
p105_solar_photovoltaic_1,2026.0,0,21608,.,.
p105_waste_heat_1,1998.0,0,163666,.,.
p106_batteries_1,2016.0,0,8671,0,0
p106_biomass_1,1988.0,0,163666,.,.
p106_natural_gas_fired_combined_cycle_1,1950.0,0,19989,.,.
p106_natural_gas_fired_combined_cycle_1,2003.0,0,19989,.,.
p106_natural_gas_fired_combustion_turbine_1,1994.0,0,11840,.,.
p106_natural_gas_fired_combustion_turbine_1,1995.0,0,11840,.,.
p106_natural_gas_fired_combustion_turbine_1,2000.0,0,11840,.,.
p106_natural_gas_fired_combustion_turbine_1,2001.0,0,11840,.,.
p106_natural_gas_fired_combustion_turbine_1,2002.0,0,11840,.,.
p106_other_peaker_1,1938.0,0,25800,.,.
p106_other_peaker_1,1958.0,0,25800,.,.
p106_other_peaker_1,1961.0,0,25800,.,.
p106_other_peaker_1,1973.0,0,25800,.,.
p106_petroleum_liquids_1,1967.0,0,25800,.,.
p106_petroleum_liquids_1,1973.0,0,25800,.,.
p106_petroleum_liquids_1,1998.0,0,25800,.,.
p106_petroleum_liquids_1,2001.0,0,25800,.,.
p106_petroleum_liquids_1,2005.0,0,25800,.,.
p106_petroleum_liquids_1,2010.0,0,25800,.,.
p106_solar_photovoltaic_1,2011.0,0,21608,.,.
p106_solar_photovoltaic_1,2013.0,0,21608,.,.
p106_solar_photovoltaic_1,2014.0,0,21608,.,.
p106_solar_photovoltaic_1,2015.0,0,21608,.,.
p106_solar_photovoltaic_1,2016.0,0,21608,.,.
p107_batteries_1,2019.0,0,8671,0,0
p107_batteries_1,2020.0,0,8671,0,0
p107_batteries_1,2025.0,0,8671,0,0
p107_biomass_1,2009.0,0,163666,.,.
p107_conventional_hydroelectric_1,1967.0,0,57025,.,.
p107_conventional_steam_coal_1,1525.0,0,94624,.,.
p107_conventional_steam_coal_1,1955.0,0,94624,.,.
p107_conventional_steam_coal_1,1973.0,0,94624,.,.
p107_conventional_steam_coal_2,1530.0,0,76627.3333333333,.,.
p107_conventional_steam_coal_2,1955.0,0,76627.3333333333,.,.
