GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
p6_conventional_hydroelectric_1,1977,49,.
p6_natural_gas_fired_combined_cycle_1,2001,558,.
p6_natural_gas_fired_combustion_turbine_1,2002,115.2,.
p6_small_hydroelectric_1,1912,0.782593268450933,.
p6_small_hydroelectric_1,1924,0,.
p6_small_hydroelectric_1,1932,1.86019870235199,.
p6_small_hydroelectric_1,1944,0.164398317112733,.
p6_small_hydroelectric_1,1951,6.40242295214923,.
p6_small_hydroelectric_1,1952,7.88388331305758,.
p6_small_hydroelectric_1,1953,3.54228761151663,.
p6_small_hydroelectric_1,1957,1.80442771695053,.
p6_small_hydroelectric_1,1960,4.82244778994323,.
p6_small_hydroelectric_1,1987,0.374733880778589,.
p6_small_hydroelectric_1,1989,0.252471107055961,.
p6_small_hydroelectric_1,2012,1.1,.
p6_solar_photovoltaic_1,2014,1.7,.
p6_solar_photovoltaic_1,2015,5,.
p6_solar_photovoltaic_1,2017,30.8,.
p6_solar_photovoltaic_1,2018,35.9,.
p6_solar_photovoltaic_1,2019,5,.
p6_solar_photovoltaic_1,2020,10,.
p6_solar_photovoltaic_1,2023,55,.
p6_solar_photovoltaic_1,2024,7.5,.
p6_solar_photovoltaic_1,2025,8,.
p60_batteries_1,2017,30,12.6
p60_batteries_1,2018,19.8,19.8
p60_batteries_1,2022,141.2,130.5
p60_batteries_1,2024,450.3,645
p60_batteries_1,2025,583,2125
p60_batteries_1,2026,642,2568
p60_batteries_1,2027,200,800
p60_natural_gas_fired_combined_cycle_1,1987,142,.
p60_natural_gas_fired_combined_cycle_1,1988,70,.
p60_natural_gas_fired_combined_cycle_2,2005,106,.
p60_onshore_wind_turbine_1,1998,34.3,.
p60_onshore_wind_turbine_1,2001,152,.
p60_onshore_wind_turbine_1,2003,219.9,.
p60_onshore_wind_turbine_1,2005,242.8,.
p60_onshore_wind_turbine_1,2006,84,.
p60_onshore_wind_turbine_1,2007,804.5,.
p60_onshore_wind_turbine_1,2008,1169.6,.
p60_onshore_wind_turbine_1,2009,594.5,.
p60_onshore_wind_turbine_1,2011,10,.
p60_onshore_wind_turbine_1,2012,165.4,.
p60_onshore_wind_turbine_1,2014,211,.
p60_onshore_wind_turbine_1,2015,1046.2,.
p60_onshore_wind_turbine_1,2016,837,.
p60_onshore_wind_turbine_1,2017,503,.
p60_onshore_wind_turbine_1,2018,80,.
p60_onshore_wind_turbine_1,2019,1021.9,.
p60_onshore_wind_turbine_1,2020,911.7,.
p60_onshore_wind_turbine_1,2021,650.5,.
p60_onshore_wind_turbine_1,2022,702.6,.
p60_onshore_wind_turbine_1,2023,301,.
p60_onshore_wind_turbine_1,2024,509.4,.
p60_onshore_wind_turbine_1,2025,202.5,.
p60_other_peaker_1,2021,1.2,.
p60_petroleum_liquids_1,1988,485,.
p60_solar_photovoltaic_1,2016,100,.
p60_solar_photovoltaic_1,2017,100,.
p60_solar_photovoltaic_1,2018,50,.
p60_solar_photovoltaic_1,2020,665,.
p60_solar_photovoltaic_1,2021,730.6,.
p60_solar_photovoltaic_1,2023,252,.
p60_solar_photovoltaic_1,2024,851,.
p60_solar_photovoltaic_1,2025,465,.
p60_solar_photovoltaic_1,2026,1450.8,.
p60_solar_photovoltaic_1,2028,505.2,.
p61_batteries_1,1532,9.9,19.8
p61_batteries_1,2020,19.8,34.4
p61_batteries_1,2021,19.4,26.9
p61_batteries_1,2022,130.7,229.7
p61_batteries_1,2023,319.8,619.8
p61_batteries_1,2024,813.3,1068.4
p61_batteries_1,2025,580,2169.4
p61_batteries_1,2026,203,812
p61_batteries_1,2027,265.8,1063.2
p61_batteries_1,2028,125,500
p61_conventional_hydroelectric_1,1983,58,.
p61_onshore_wind_turbine_1,2001,242.5,.
p61_onshore_wind_turbine_1,2002,167.7,.
p61_onshore_wind_turbine_1,2005,327,.
p61_onshore_wind_turbine_1,2006,767.3,.
p61_onshore_wind_turbine_1,2007,364,.
p61_onshore_wind_turbine_1,2008,748.7,.
p61_onshore_wind_turbine_1,2009,552.3,.
p61_onshore_wind_turbine_1,2011,132,.
p61_onshore_wind_turbine_1,2012,99.8,.
p61_onshore_wind_turbine_1,2017,149.3,.
p61_onshore_wind_turbine_1,2018,148.4,.
p61_onshore_wind_turbine_1,2019,801.9,.
p61_onshore_wind_turbine_1,2021,1365.6,.
p61_onshore_wind_turbine_1,2022,491.6,.
p61_onshore_wind_turbine_1,2023,223.9,.
p61_onshore_wind_turbine_1,2024,414.4,.
p61_onshore_wind_turbine_1,2025,265,.
p61_other_peaker_1,1981,0.8,.
p61_other_peaker_1,1986,0.5,.
p61_other_peaker_1,2017,0.5,.
p61_other_peaker_1,2018,1.2,.
p61_other_peaker_1,2021,3.7,.
p61_petroleum_liquids_1,2026,19.8,.
p61_solar_photovoltaic_1,2013,10,.
p61_solar_photovoltaic_1,2014,39.6,.
p61_solar_photovoltaic_1,2015,30.2,.
p61_solar_photovoltaic_1,2016,157.5,.
p61_solar_photovoltaic_1,2017,334.5,.
p61_solar_photovoltaic_1,2018,366,.
p61_solar_photovoltaic_1,2019,100,.
p61_solar_photovoltaic_1,2020,315,.
p61_solar_photovoltaic_1,2021,1450,.
p61_solar_photovoltaic_1,2023,473.6,.
p61_solar_photovoltaic_1,2024,490.8,.
p61_solar_photovoltaic_1,2025,721.4,.
p61_solar_photovoltaic_1,2027,171.9,.
p62_batteries_1,2012,36,13.6
p62_batteries_1,2019,9.9,42
p62_batteries_1,2020,9.9,9.9
p62_batteries_1,2021,49.9,59.8
p62_batteries_1,2022,333.7,629.7
p62_batteries_1,2023,275.8,583.4
p62_batteries_1,2024,19.8,19.8
p62_batteries_1,2025,209.9,809.9
p62_batteries_1,2028,98.6,394.4
p62_natural_gas_fired_combined_cycle_1,2002,168,.
p62_natural_gas_fired_combined_cycle_1,2007,266.1,.
p62_natural_gas_fired_combined_cycle_1,2008,98.1,.
p62_natural_gas_fired_combined_cycle_2,2001,1202.6,.
p62_natural_gas_fired_combustion_turbine_1,1988,233,.
p62_natural_gas_fired_combustion_turbine_1,1990,154,.
p62_natural_gas_fired_combustion_turbine_1,2015,336,.
p62_onshore_wind_turbine_1,2001,278,.
p62_onshore_wind_turbine_1,2007,89.5,.
p62_onshore_wind_turbine_1,2008,244.7,.
p62_onshore_wind_turbine_1,2009,152.5,.
p62_onshore_wind_turbine_1,2015,207.2,.
p62_onshore_wind_turbine_1,2018,496.7,.
p62_onshore_wind_turbine_1,2020,160.7,.
p62_onshore_wind_turbine_1,2022,473.1,.
p62_onshore_wind_turbine_1,2023,499.5,.
p62_onshore_wind_turbine_1,2024,140,.
p62_onshore_wind_turbine_1,2025,162.1,.
p62_other_peaker_1,2021,1.2,.
p62_petroleum_liquids_1,2013,54,.
p62_solar_photovoltaic_1,2017,150,.
p62_solar_photovoltaic_1,2018,180,.
p62_solar_photovoltaic_1,2019,350,.
p62_solar_photovoltaic_1,2020,1046.8,.
p62_solar_photovoltaic_1,2021,670,.
p62_solar_photovoltaic_1,2023,108,.
p62_solar_photovoltaic_1,2025,345,.
p62_solar_photovoltaic_1,2026,334,.
p62_solar_photovoltaic_1,2028,149.5,.
p63_batteries_1,2021,150,205.5
p63_batteries_1,2022,435,438
p63_batteries_1,2023,251.7,474.4
p63_batteries_1,2024,1168.1,1640.6
p63_batteries_1,2025,2290.7,7361.8
p63_batteries_1,2026,440,1760
p63_batteries_1,2027,346,1384
p63_biomass_1,2010,2.31022984011123,.
p63_biomass_1,2011,5.90301855231144,.
p63_conventional_hydroelectric_1,1945,50,.
p63_conventional_hydroelectric_1,1949,50,.
p63_conventional_hydroelectric_1,1953,42,.
p63_conventional_hydroelectric_1,2015,1.3,.
p63_conventional_steam_coal_1,1985,824,.
p63_conventional_steam_coal_1,1986,836,.
p63_conventional_steam_coal_1,2010,855,.
p63_conventional_steam_coal_1,2011,855,.
p63_conventional_steam_coal_1,2013,932.6,.
p63_conventional_steam_coal_2,1977,815,.
p63_conventional_steam_coal_2,1978,820,.
p63_conventional_steam_coal_2,1979,820,.
p63_conventional_steam_coal_2,1990,153,.
p63_conventional_steam_coal_2,1991,154,.
p63_natural_gas_fired_combined_cycle_1,1996,278,.
p63_natural_gas_fired_combined_cycle_1,2000,2610,.
p63_natural_gas_fired_combined_cycle_1,2001,1741,.
p63_natural_gas_fired_combined_cycle_1,2002,1488.1,.
p63_natural_gas_fired_combined_cycle_1,2003,2741,.
p63_natural_gas_fired_combined_cycle_1,2004,782,.
p63_natural_gas_fired_combined_cycle_1,2006,640,.
p63_natural_gas_fired_combined_cycle_1,2010,217,.
p63_natural_gas_fired_combined_cycle_1,2011,640,.
p63_natural_gas_fired_combined_cycle_1,2014,1554,.
p63_natural_gas_fired_combined_cycle_1,2015,790,.
p63_natural_gas_fired_combined_cycle_1,2017,1181,.
p63_natural_gas_fired_combined_cycle_2,1987,59.1,.
p63_natural_gas_fired_combined_cycle_2,1989,263,.
p63_natural_gas_fired_combustion_turbine_1,1990,347,.
p63_natural_gas_fired_combustion_turbine_1,1994,236,.
p63_natural_gas_fired_combustion_turbine_1,2001,91.6,.
p63_natural_gas_fired_combustion_turbine_1,2026,460,.
p63_nuclear_1,1990,1235,.
p63_nuclear_1,1993,1225,.
p63_onshore_wind_turbine_1,2007,200,.
p63_onshore_wind_turbine_1,2008,327.6,.
p63_onshore_wind_turbine_1,2009,120,.
p63_onshore_wind_turbine_1,2011,198,.
p63_onshore_wind_turbine_1,2012,311,.
p63_onshore_wind_turbine_1,2013,150,.
p63_onshore_wind_turbine_1,2014,67.6,.
p63_onshore_wind_turbine_1,2015,514.1,.
p63_onshore_wind_turbine_1,2016,125,.
p63_onshore_wind_turbine_1,2017,100.5,.
p63_onshore_wind_turbine_1,2018,360,.
p63_onshore_wind_turbine_1,2020,480,.
p63_onshore_wind_turbine_1,2021,475.3,.
p63_onshore_wind_turbine_1,2022,1494.6,.
p63_onshore_wind_turbine_1,2023,196.8,.
p63_onshore_wind_turbine_1,2024,606.2,.
p63_onshore_wind_turbine_1,2025,150,.
p63_onshore_wind_turbine_1,2027,170,.
p63_other_peaker_1,1956,122,.
p63_other_peaker_1,1958,285,.
p63_other_peaker_1,1960,239,.
p63_other_peaker_1,1963,375,.
p63_other_peaker_1,1965,737,.
p63_other_peaker_1,1966,79,.
p63_other_peaker_1,1967,643,.
p63_other_peaker_1,1969,390,.
p63_other_peaker_1,1970,392,.
p63_other_peaker_1,1971,107,.
p63_other_peaker_1,1972,118,.
p63_other_peaker_1,1973,584,.
p63_other_peaker_1,1975,195,.
p63_other_peaker_1,1976,573,.
p63_other_peaker_1,1977,435,.
p63_other_peaker_1,1994,1.8,.
p63_other_peaker_1,2000,0.8,.
p63_other_peaker_1,2001,4.8,.
p63_other_peaker_1,2002,0.8,.
p63_other_peaker_1,2009,0.8,.
p63_other_peaker_1,2010,24.6,.
p63_other_peaker_1,2013,3.2,.
p63_other_peaker_1,2018,226.8,.
p63_other_peaker_1,2020,10.8,.
p63_other_peaker_1,2021,16.8,.
p63_other_peaker_1,2022,8.4,.
p63_other_peaker_1,2023,16.8,.
p63_other_peaker_1,2024,7.2,.
p63_petroleum_liquids_1,1966,14,.
p63_petroleum_liquids_1,1967,23,.
p63_petroleum_liquids_1,1974,2,.
p63_petroleum_liquids_1,1975,2,.
p63_petroleum_liquids_1,1978,41,.
p63_petroleum_liquids_1,1980,0.9,.
p63_petroleum_liquids_1,1998,10.8,.
p63_petroleum_liquids_1,2020,5.2,.
p63_petroleum_liquids_1,2025,9.9,.
p63_small_hydroelectric_1,1992,0.405223540145985,.
p63_solar_photovoltaic_1,2015,2,.
p63_solar_photovoltaic_1,2016,5,.
p63_solar_photovoltaic_1,2017,75.3,.
p63_solar_photovoltaic_1,2018,40,.
p63_solar_photovoltaic_1,2019,5,.
p63_solar_photovoltaic_1,2020,316.5,.
p63_solar_photovoltaic_1,2021,623.7,.
p63_solar_photovoltaic_1,2022,1276.9,.
p63_solar_photovoltaic_1,2023,1326,.
p63_solar_photovoltaic_1,2024,3405.5,.
p63_solar_photovoltaic_1,2025,6060.5,.
p63_solar_photovoltaic_1,2026,1279,.
p63_solar_photovoltaic_1,2027,321,.
p63_solar_photovoltaic_1,2028,145.6,.
p64_batteries_1,2012,5,5
p64_batteries_1,2018,1.5,3
p64_batteries_1,2020,9.9,9.9
p64_batteries_1,2021,200,220
p64_batteries_1,2022,100,100
p64_batteries_1,2023,362.5,548.7
p64_batteries_1,2024,425,877
p64_batteries_1,2025,489.9,1944.7
p64_biomass_1,2007,3.57128035320088,.
p64_biomass_1,2010,2.68333079886456,.
p64_conventional_hydroelectric_1,1938,36.6,.
p64_conventional_hydroelectric_1,1941,108,.
p64_conventional_hydroelectric_1,1950,18.3,.
p64_conventional_hydroelectric_1,1951,93.6,.
p64_conventional_steam_coal_1,1988,440,.
p64_conventional_steam_coal_2,1979,598,.
p64_conventional_steam_coal_2,1980,598,.
p64_natural_gas_fired_combined_cycle_1,2000,1968,.
p64_natural_gas_fired_combined_cycle_1,2001,540,.
p64_natural_gas_fired_combined_cycle_1,2002,2550,.
p64_natural_gas_fired_combined_cycle_1,2004,344,.
p64_natural_gas_fired_combined_cycle_1,2014,556,.
p64_natural_gas_fired_combined_cycle_2,1959,6,.
p64_natural_gas_fired_combined_cycle_2,1979,27.2,.
p64_natural_gas_fired_combined_cycle_2,1987,45.8,.
p64_natural_gas_fired_combined_cycle_2,2004,25.7,.
p64_natural_gas_fired_combined_cycle_2,2010,32.5,.
p64_natural_gas_fired_combined_cycle_2,2011,45.1,.
p64_natural_gas_fired_combustion_turbine_1,1975,21,.
p64_natural_gas_fired_combustion_turbine_1,1988,240,.
p64_natural_gas_fired_combustion_turbine_1,2001,189.2,.
p64_natural_gas_fired_combustion_turbine_1,2004,48.1,.
p64_natural_gas_fired_combustion_turbine_1,2006,4.6,.
p64_natural_gas_fired_combustion_turbine_1,2010,326.7,.
p64_other_peaker_1,1965,140,.
p64_other_peaker_1,1968,140,.
p64_other_peaker_1,1972,340,.
p64_other_peaker_1,1978,110,.
p64_other_peaker_1,1988,8.8,.
p64_other_peaker_1,2016,50.4,.
p64_other_peaker_1,2018,11.2,.
p64_other_peaker_1,2021,2.4,.
p64_other_peaker_1,2025,180,.
p64_petroleum_liquids_1,2006,1.5,.
p64_petroleum_liquids_1,2013,9,.
p64_small_hydroelectric_1,1927,1.06059569421638,.
p64_small_hydroelectric_1,1938,1.37660938767234,.
p64_small_hydroelectric_1,1940,0,.
p64_small_hydroelectric_1,1989,0.635005575831306,.
p64_solar_photovoltaic_1,2011,30,.
p64_solar_photovoltaic_1,2012,1.3,.
p64_solar_photovoltaic_1,2015,1.2,.
p64_solar_photovoltaic_1,2017,1.5,.
p64_solar_photovoltaic_1,2018,12.6,.
p64_solar_photovoltaic_1,2019,7.5,.
p64_solar_photovoltaic_1,2021,150.7,.
p64_solar_photovoltaic_1,2023,1.9,.
p64_solar_photovoltaic_1,2025,988.8,.
p64_solar_photovoltaic_1,2026,150,.
p64_solar_photovoltaic_1,2028,78.8,.
p65_batteries_1,1542,200,200
p65_batteries_1,2019,10,10
p65_batteries_1,2020,9.9,11.9
p65_batteries_1,2021,19.8,19.8
p65_batteries_1,2022,59.4,59.4
p65_batteries_1,2023,259.9,259.9
p65_batteries_1,2024,326.5,587.4
p65_batteries_1,2025,1452.2,5423.2
p65_batteries_1,2026,810,3240
p65_batteries_1,2027,200,800
p65_biomass_1,2014,1.56029501216545,.
p65_conventional_hydroelectric_1,1954,30.5,.
p65_conventional_steam_coal_1,1530,560,.
p65_conventional_steam_coal_1,1980,655,.
p65_conventional_steam_coal_1,1983,61.4,.
p65_conventional_steam_coal_1,2010,785,.
p65_conventional_steam_coal_2,1982,391,.
p65_natural_gas_fired_combined_cycle_1,1959,20,.
p65_natural_gas_fired_combined_cycle_1,1963,112,.
p65_natural_gas_fired_combined_cycle_1,1996,52,.
p65_natural_gas_fired_combined_cycle_1,2000,411,.
p65_natural_gas_fired_combined_cycle_1,2003,183,.
p65_natural_gas_fired_combined_cycle_1,2009,176,.
p65_natural_gas_fired_combined_cycle_2,1972,325,.
p65_natural_gas_fired_combined_cycle_2,1976,325,.
p65_natural_gas_fired_combined_cycle_2,1987,32,.
p65_natural_gas_fired_combined_cycle_2,1993,270,.
p65_natural_gas_fired_combined_cycle_2,1994,266.5,.
p65_natural_gas_fired_combined_cycle_2,1999,878,.
p65_natural_gas_fired_combined_cycle_2,2000,1281,.
p65_natural_gas_fired_combined_cycle_2,2002,1606.7,.
p65_natural_gas_fired_combined_cycle_2,2003,90,.
p65_natural_gas_fired_combined_cycle_2,2007,103,.
p65_natural_gas_fired_combined_cycle_2,2008,103,.
p65_natural_gas_fired_combined_cycle_2,2010,660,.
p65_natural_gas_fired_combined_cycle_2,2017,1210.3,.
p65_natural_gas_fired_combined_cycle_2,2023,244,.
p65_natural_gas_fired_combustion_turbine_1,1969,12,.
p65_natural_gas_fired_combustion_turbine_1,1984,84,.
p65_natural_gas_fired_combustion_turbine_1,1987,164,.
p65_natural_gas_fired_combustion_turbine_1,1988,41,.
p65_natural_gas_fired_combustion_turbine_1,1989,79,.
p65_natural_gas_fired_combustion_turbine_1,2000,38,.
p65_natural_gas_fired_combustion_turbine_1,2004,232,.
p65_natural_gas_fired_combustion_turbine_1,2008,191.8,.
p65_natural_gas_fired_combustion_turbine_1,2010,191,.
p65_natural_gas_fired_combustion_turbine_1,2017,92,.
p65_natural_gas_fired_combustion_turbine_1,2019,96,.
p65_natural_gas_fired_combustion_turbine_1,2020,96,.
p65_natural_gas_fired_combustion_turbine_1,2022,96,.
p65_natural_gas_fired_combustion_turbine_1,2023,62,.
p65_nuclear_1,1988,1340,.
p65_nuclear_1,1989,1320,.
p65_onshore_wind_turbine_1,2008,283.2,.
p65_onshore_wind_turbine_1,2009,381.6,.
p65_onshore_wind_turbine_1,2010,701.7,.
p65_onshore_wind_turbine_1,2012,696.9,.
p65_onshore_wind_turbine_1,2014,188,.
p65_onshore_wind_turbine_1,2015,802.7,.
p65_onshore_wind_turbine_1,2016,650,.
p65_onshore_wind_turbine_1,2017,572.3,.
p65_onshore_wind_turbine_1,2018,201,.
p65_onshore_wind_turbine_1,2019,1433.7,.
p65_onshore_wind_turbine_1,2020,545.8,.
p65_onshore_wind_turbine_1,2021,1120.5,.
p65_onshore_wind_turbine_1,2022,688.4,.
p65_onshore_wind_turbine_1,2023,239.6,.
p65_onshore_wind_turbine_1,2025,1148.2,.
p65_other_peaker_1,1527,420,.
p65_other_peaker_1,1529,410,.
p65_other_peaker_1,1964,15,.
p65_other_peaker_1,1966,217,.
p65_other_peaker_1,1968,230,.
p65_other_peaker_1,1970,412,.
p65_other_peaker_1,1974,292,.
p65_other_peaker_1,1987,30,.
p65_other_peaker_1,2010,201.6,.
p65_other_peaker_1,2012,286.2,.
p65_other_peaker_1,2016,220.8,.
p65_other_peaker_1,2017,2.8,.
p65_other_peaker_1,2018,4.4,.
p65_other_peaker_1,2019,4.8,.
p65_other_peaker_1,2020,9.2,.
p65_other_peaker_1,2021,10.8,.
p65_petroleum_liquids_1,1991,1.8,.
p65_petroleum_liquids_1,2001,5,.
p65_petroleum_liquids_1,2013,54,.
p65_petroleum_liquids_1,2020,1.3,.
p65_small_hydroelectric_1,1932,4.17022759529603,.
p65_solar_photovoltaic_1,2010,13.5,.
p65_solar_photovoltaic_1,2012,30.4,.
p65_solar_photovoltaic_1,2013,40.7,.
p65_solar_photovoltaic_1,2014,4.4,.
p65_solar_photovoltaic_1,2015,105.5,.
p65_solar_photovoltaic_1,2016,1,.
p65_solar_photovoltaic_1,2019,34,.
p65_solar_photovoltaic_1,2020,10,.
p65_solar_photovoltaic_1,2021,337,.
p65_solar_photovoltaic_1,2022,430.7,.
p65_solar_photovoltaic_1,2023,1080.5,.
p65_solar_photovoltaic_1,2024,1285.8,.
p65_solar_photovoltaic_1,2025,2660.3,.
p65_solar_photovoltaic_1,2028,201.5,.
p65_waste_heat_1,1983,5.75297787408759,.
p65_waste_heat_1,1989,1.26409662714463,.
p65_waste_heat_1,1997,2.00569998173615,.
p65_waste_heat_1,2027,0,.
p66_biomass_1,1954,2.54402688193458,.
p66_biomass_1,1965,8.83714601093066,.
p66_biomass_1,1986,4.82026146050763,.
p66_biomass_1,2003,1.41896036090835,.
p66_biomass_1,2012,18.9275395377129,.
p66_conventional_hydroelectric_1,1965,52,.
p66_conventional_hydroelectric_1,1969,80,.
p66_natural_gas_fired_combined_cycle_1,1983,38,.
p66_natural_gas_fired_combined_cycle_1,1987,98,.
p66_natural_gas_fired_combined_cycle_1,2001,450,.
p66_natural_gas_fired_combined_cycle_1,2002,819,.
p66_natural_gas_fired_combined_cycle_1,2011,185.6,.
p66_natural_gas_fired_combined_cycle_1,2026,1217.2,.
p66_natural_gas_fired_combined_cycle_2,2003,1220.1,.
p66_natural_gas_fired_combined_cycle_2,2021,1000,.
p66_natural_gas_fired_combustion_turbine_1,1970,16,.
p66_natural_gas_fired_combustion_turbine_1,1988,35.8,.
p66_natural_gas_fired_combustion_turbine_1,1992,71,.
p66_natural_gas_fired_combustion_turbine_1,1993,38,.
p66_natural_gas_fired_combustion_turbine_1,1999,20.2,.
p66_natural_gas_fired_combustion_turbine_1,2000,37.3,.
p66_natural_gas_fired_combustion_turbine_1,2001,426.5,.
p66_natural_gas_fired_combustion_turbine_1,2004,165,.
p66_natural_gas_fired_combustion_turbine_1,2005,330,.
p66_natural_gas_fired_combustion_turbine_1,2009,15,.
p66_natural_gas_fired_combustion_turbine_1,2012,32.8,.
p66_other_peaker_1,1526,1074.3,.
p66_other_peaker_1,1534,503.8,.
p66_other_peaker_1,1957,10.7,.
p66_other_peaker_1,1962,8.6,.
p66_other_peaker_1,1966,20,.
p66_other_peaker_1,1967,30,.
p66_other_peaker_1,1970,25,.
p66_other_peaker_1,1978,52,.
p66_other_peaker_1,1979,436.3,.
p66_other_peaker_1,1987,13.5,.
p66_other_peaker_1,1993,38.6,.
p66_other_peaker_1,2006,104.7,.
p66_other_peaker_1,2019,1.2,.
p66_other_peaker_1,2020,2.4,.
p66_other_peaker_1,2021,5.6,.
p66_other_peaker_1,2022,1.2,.
p66_solar_photovoltaic_1,2023,150,.
p66_solar_photovoltaic_1,2024,100,.
p67_batteries_1,2020,59.4,59.5
p67_batteries_1,2021,119.8,219.8
p67_batteries_1,2022,100,100
p67_batteries_1,2024,747.4,1090.1
p67_batteries_1,2025,1789,6380.8
p67_batteries_1,2026,910.8,3643.2
p67_conventional_steam_coal_1,1980,577,.
p67_conventional_steam_coal_1,1982,610,.
p67_conventional_steam_coal_2,1977,664,.
p67_conventional_steam_coal_2,1978,663,.
p67_natural_gas_fired_combined_cycle_1,1982,378.1,.
p67_natural_gas_fired_combined_cycle_1,1984,201.7,.
p67_natural_gas_fired_combined_cycle_1,1985,179.9,.
p67_natural_gas_fired_combined_cycle_1,1986,353.5,.
p67_natural_gas_fired_combined_cycle_1,1987,435,.
p67_natural_gas_fired_combined_cycle_1,1994,430,.
p67_natural_gas_fired_combined_cycle_1,1995,66,.
p67_natural_gas_fired_combined_cycle_1,2005,78,.
p67_natural_gas_fired_combined_cycle_1,2007,258.7,.
p67_natural_gas_fired_combined_cycle_2,1972,414,.
p67_natural_gas_fired_combined_cycle_2,1974,358,.
p67_natural_gas_fired_combined_cycle_2,1998,247,.
p67_natural_gas_fired_combined_cycle_2,2000,529,.
p67_natural_gas_fired_combined_cycle_2,2001,361,.
p67_natural_gas_fired_combined_cycle_2,2002,1089,.
p67_natural_gas_fired_combined_cycle_2,2003,1502,.
p67_natural_gas_fired_combined_cycle_2,2004,664,.
p67_natural_gas_fired_combined_cycle_2,2009,532,.
p67_natural_gas_fired_combined_cycle_2,2014,374,.
p67_natural_gas_fired_combustion_turbine_1,1967,29,.
p67_natural_gas_fired_combustion_turbine_1,1975,390,.
p67_natural_gas_fired_combustion_turbine_1,1976,396,.
p67_natural_gas_fired_combustion_turbine_1,1977,96,.
p67_natural_gas_fired_combustion_turbine_1,1985,38,.
p67_natural_gas_fired_combustion_turbine_1,1986,2.8,.
p67_natural_gas_fired_combustion_turbine_1,1988,38.7,.
p67_natural_gas_fired_combustion_turbine_1,1989,143.8,.
p67_natural_gas_fired_combustion_turbine_1,1991,8.4,.
p67_natural_gas_fired_combustion_turbine_1,1995,351,.
p67_natural_gas_fired_combustion_turbine_1,1996,8.4,.
p67_natural_gas_fired_combustion_turbine_1,1997,467,.
p67_natural_gas_fired_combustion_turbine_1,1999,85,.
p67_natural_gas_fired_combustion_turbine_1,2000,126,.
p67_natural_gas_fired_combustion_turbine_1,2001,152,.
p67_natural_gas_fired_combustion_turbine_1,2004,180.1,.
p67_natural_gas_fired_combustion_turbine_1,2010,51,.
p67_natural_gas_fired_combustion_turbine_1,2013,81,.
p67_natural_gas_fired_combustion_turbine_1,2014,93,.
p67_natural_gas_fired_combustion_turbine_1,2015,186,.
p67_natural_gas_fired_combustion_turbine_1,2016,93,.
p67_natural_gas_fired_combustion_turbine_1,2017,92,.
p67_natural_gas_fired_combustion_turbine_1,2018,490.4,.
p67_natural_gas_fired_combustion_turbine_1,2019,87,.
p67_natural_gas_fired_combustion_turbine_1,2020,100,.
p67_natural_gas_fired_combustion_turbine_1,2021,896.4,.
p67_natural_gas_fired_combustion_turbine_1,2022,793.2,.
p67_natural_gas_fired_combustion_turbine_1,2023,398.4,.
p67_natural_gas_fired_combustion_turbine_1,2024,548,.
p67_natural_gas_fired_combustion_turbine_1,2026,444,.
p67_other_peaker_1,1958,338,.
p67_other_peaker_1,1961,258,.
p67_other_peaker_1,1968,552,.
p67_other_peaker_1,1970,745,.
p67_other_peaker_1,1972,784,.
p67_other_peaker_1,1993,5.2,.
p67_other_peaker_1,2000,42.5,.
p67_other_peaker_1,2017,6.8,.
p67_other_peaker_1,2018,3.6,.
p67_other_peaker_1,2019,14,.
p67_other_peaker_1,2020,19.3,.
p67_other_peaker_1,2021,42,.
